-2.296447797999999832e-02,-1.001429797999999952e-04,7.889624162999999690e-01,-1.504632768999999998e-36,8.726535497999999419e-03,2.317356427000000176e-37,9.999619230999999830e-01,-1.529021327999999930e-02,1.472199431000000057e-04,-2.568630552999999955e-05,-8.722027143999999677e-02,8.505719032000000346e-02,-1.494439625000000018e-04,-1.526833082000000029e-02,1.675073634999999915e-04,-2.922219128000000005e-05,-8.726679586999999683e-02,8.508183173000000155e-02,-1.700372114999999936e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,-2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.294700616999999915e-02,-9.893240965000000512e-05,7.887296750000000189e-01,-3.039316523000000179e-06,8.757802535999999888e-03,-2.436616950000000049e-05,9.999616493999999856e-01,-1.528222779999999920e-02,1.231383628999999937e-04,2.966498950000000103e-06,-8.710772070000000200e-02,8.366515387999999553e-02,-2.216496430999999887e-04,-1.536140924000000026e-02,2.172033564999999991e-04,2.975591736999999927e-06,-8.696752178000000111e-02,8.365076841999999346e-02,-9.645350553000000193e-05,3.726769970000000083e-05,1.307457849999999966e-05,-1.640701591000000130e-04,4.981536557999999837e-01,3.001123896999999818e-01,1.076003394999999917e-05,5.008898605999999587e-01,-8.641674061000000447e-06,-1.012804858999999971e-04,-7.348196054999999568e-07,4.981441817999999744e-01,-3.001298651000000040e-01,-5.639677869999999956e-06,5.008881929999999816e-01,8.623500706999999812e-06,-9.920587432999999813e-05,1.651731184000000041e-06
-2.291383749999999914e-02,-9.672260392000000021e-05,7.882738571999999833e-01,-8.936011737000000197e-06,8.809034627999999534e-03,-6.251133792000000439e-05,9.999611977000000262e-01,-1.522754940999999917e-02,8.953304772000000096e-05,8.741699704000000458e-05,-8.698772003999999392e-02,8.143780644999999707e-02,-3.046327759000000044e-04,-1.547292519999999942e-02,2.942558679000000172e-04,6.512056234999999618e-06,-8.655180609000000247e-02,8.136154885000000669e-02,-9.437940827999999330e-06,9.081231085999999703e-05,3.822391912999999810e-05,-4.620100272999999916e-04,4.984139511999999828e-01,3.003155475000000019e-01,4.681931051000000273e-05,5.007405155999999913e-01,-1.988688732999999969e-05,-2.627839327999999968e-04,-5.616518549000000404e-07,4.983856524999999982e-01,-3.003640859000000218e-01,-3.425155311999999850e-05,5.007365051000000067e-01,1.968255494000000153e-05,-2.577636205999999839e-04,3.181570309999999828e-06
-2.286944574000000091e-02,-9.423652995000000442e-05,7.876136987999999839e-01,-1.591808068999999931e-05,8.873118803000000845e-03,-9.118623842000000122e-05,9.999606288000000287e-01,-1.516922625000000080e-02,2.604673918999999923e-05,1.936348050999999967e-04,-8.680796194999999826e-02,7.861082831000000548e-02,-3.930474317000000133e-04,-1.555044801999999962e-02,3.990482965999999775e-04,-3.430368650999999775e-05,-8.613473246000000194e-02,7.850940285000000685e-02,8.468324418000000662e-05,1.208001856000000046e-04,6.848848434999999337e-05,-8.676762756000000205e-04,4.987156493000000079e-01,3.005656514000000223e-01,1.181638189999999937e-04,5.005789788000000184e-01,-2.605520546999999973e-05,-3.465761952000000136e-04,-5.477195640999999590e-06,4.986682264999999781e-01,-3.006468294999999902e-01,-1.021099802999999966e-04,5.005728425000000037e-01,2.551130043999999991e-05,-3.395133949999999939e-04,9.227364306999999327e-06
-2.281573568000000093e-02,-9.157051482000000441e-05,7.867815187000000154e-01,-2.331901319000000047e-05,8.945699051999999457e-03,-1.132172415999999993e-04,9.999599797999999540e-01,-1.506637647999999920e-02,-5.693127893999999845e-05,3.060913106000000185e-04,-8.668822899000000470e-02,7.550897152999999640e-02,-4.595426473000000173e-04,-1.556068740000000027e-02,5.206650599000000159e-04,-9.597288875999999795e-05,-8.581767635999999755e-02,7.539529317000000230e-02,1.564558232000000067e-04,1.338976602999999890e-04,1.018674253000000031e-04,-1.374375379999999945e-03,4.989697782999999998e-01,3.008139731999999733e-01,2.368931210999999926e-04,5.005875763999999561e-01,-2.702568059999999937e-05,-3.800770826999999921e-04,-8.192810819000000111e-06,4.989042478999999863e-01,-3.009274842999999922e-01,-2.212205006000000104e-04,5.005799958000000105e-01,2.611856591999999931e-05,-3.717618551999999753e-04,1.240895352000000007e-05
-2.275525347000000032e-02,-8.892593287000000440e-05,7.858259310999999858e-01,-2.965806463000000051e-05,9.026497306999999720e-03,-1.273890916999999930e-04,9.999592518000000041e-01,-1.489372364000000025e-02,-1.467651492999999974e-04,4.030273791000000107e-04,-8.670458538000000437e-02,7.229122625000000690e-02,-4.948617553000000382e-04,-1.547476274999999915e-02,6.393192796000000087e-04,-1.619366144999999867e-04,-8.567734244999999915e-02,7.216908352999999721e-02,1.952417613000000064e-04,1.288225675999999948e-04,1.345080531999999951e-04,-1.977316099999999830e-03,4.990611523999999855e-01,3.009851318000000275e-01,4.061735931000000095e-04,5.009766655999999818e-01,-2.080929809000000045e-05,-3.658176202000000240e-04,-2.595786180999999943e-06,4.989792748999999916e-01,-3.011255071999999755e-01,-3.945731875000000146e-04,5.009693658999999633e-01,2.023722137000000105e-05,-3.571729868999999830e-04,7.329792680000000237e-06
-2.269056332999999995e-02,-8.631959214999999821e-05,7.848121874000000275e-01,-3.497287750000000031e-05,9.117932949999999273e-03,-1.365054983000000123e-04,9.999584208999999779e-01,-1.463103888999999977e-02,-2.374822281000000027e-04,4.821507598000000262e-04,-8.695670410000000405e-02,6.925851703999999498e-02,-5.086012357999999869e-04,-1.527951724000000018e-02,7.514750880000000115e-04,-2.222958395999999966e-04,-8.580078409999999933e-02,6.912174916999999641e-02,2.089874385000000062e-04,1.118168861999999949e-04,1.661801554999999865e-04,-2.693301420999999994e-03,4.988597707999999908e-01,3.009906204000000196e-01,6.389790870999999782e-04,5.019910381000000088e-01,-6.680481396999999994e-06,-2.760917374000000125e-04,1.572439292000000032e-05,4.987641847000000017e-01,-3.011525220999999863e-01,-6.340348492000000410e-04,5.019857376999999898e-01,6.839147729999999587e-06,-2.676281819999999840e-04,-1.075731580000000004e-05
-2.262585624999999961e-02,-8.433910228000000093e-05,7.838002818000000538e-01,-3.929712985000000157e-05,9.226788099000000562e-03,-1.341913705000000135e-04,9.999574224999999705e-01,-1.432469421000000069e-02,-3.255285742999999756e-04,5.321322465000000385e-04,-8.741456221000000471e-02,6.648324003000000149e-02,-5.084646089999999815e-04,-1.499002175000000055e-02,8.516618601999999651e-04,-2.833058357000000044e-04,-8.620535438000000161e-02,6.633947072000000167e-02,2.076624318000000035e-04,7.446313308000000427e-05,1.939828016999999927e-04,-3.529103337999999965e-03,4.982711643000000135e-01,3.007531042000000099e-01,9.263257166999999985e-04,5.037577057000000025e-01,1.422646872000000011e-05,-6.826219528000000670e-05,4.769463699999999687e-05,4.981682819000000095e-01,-3.009280925999999745e-01,-9.312901709999999496e-04,5.037563605999999528e-01,-1.405051676999999920e-05,-6.088273757000000041e-05,-4.409860613000000245e-05
-2.257119485000000023e-02,-8.497518582999999371e-05,7.828355779000000236e-01,-3.377079925999999804e-05,9.356749432999999713e-03,-8.764961098999999537e-05,9.999562202999999760e-01,-1.418452255999999925e-02,-4.375092876999999878e-04,5.151493857000000523e-04,-8.777181463000000017e-02,6.392788392999999847e-02,-4.999384590999999970e-04,-1.462541481999999997e-02,9.115325575999999727e-04,-3.925264370999999959e-04,-8.688627227999999592e-02,6.387338237999999613e-02,1.985020223000000131e-04,-3.628159547999999974e-05,1.930277899000000031e-04,-4.464948483999999634e-03,4.972242625000000138e-01,3.002418143000000206e-01,1.252962081999999932e-03,5.063004582000000253e-01,3.980509945999999874e-05,2.849548070999999749e-04,9.382398128999999449e-05,4.971368440000000222e-01,-3.003913673999999978e-01,-1.276187677999999917e-03,5.063103232000000231e-01,-3.991281219999999778e-05,2.882684551999999795e-04,-9.487781181999999742e-05
-2.253562108999999924e-02,-8.752827497999999878e-05,7.819447672999999543e-01,-1.933145792999999913e-05,9.503615295000000102e-03,-1.901442392999999894e-05,9.999548392999999535e-01,-1.427789317000000002e-02,-5.644136923000000333e-04,4.635276070999999739e-04,-8.789804962000000166e-02,6.155457108000000205e-02,-4.947553276999999911e-04,-1.431854492999999964e-02,9.377121160000000209e-04,-5.266678408999999998e-04,-8.762766163000000608e-02,6.166974023999999971e-02,1.864754744999999939e-04,-1.731052312000000122e-04,1.671769862000000004e-04,-5.464198178000000128e-03,4.957211791000000201e-01,2.994378467000000099e-01,1.590513233999999929e-03,5.095054918000000432e-01,6.968270741000000496e-05,8.006179419000000481e-04,1.566094601000000009e-04,4.956720781999999770e-01,-2.995334698000000073e-01,-1.634399609000000090e-03,5.095300450999999953e-01,-7.105390958999999857e-05,7.987756206000000414e-04,-1.647203434000000133e-04
-2.252442173000000075e-02,-8.950359028999999901e-05,7.811367389000000161e-01,-6.783159367000000218e-06,9.653757929000000848e-03,2.214441221000000015e-05,9.999534010999999722e-01,-1.451223681000000064e-02,-6.706505835000000108e-04,4.443089542000000221e-04,-8.787155844999999799e-02,5.933735059999999811e-02,-4.956052789999999516e-04,-1.421440384999999966e-02,9.665228549999999854e-04,-6.252306963000000281e-04,-8.815126406999999886e-02,5.961308439000000126e-02,1.728126717000000084e-04,-2.506590512999999740e-04,1.468657383000000045e-04,-6.471339894999999891e-03,4.938150908999999755e-01,2.983353811000000189e-01,1.913938257000000068e-03,5.132074626999999500e-01,9.972231323999999702e-05,1.465748502999999949e-03,2.316089208000000053e-04,4.938087808000000134e-01,-2.983888721999999882e-01,-1.970161388999999968e-03,5.132433220000000018e-01,-1.024593492000000006e-04,1.461797101999999949e-03,-2.455390772999999733e-04
-2.253226083999999851e-02,-9.049724242000000589e-05,7.804087857000000517e-01,1.198992746000000027e-06,9.795708817000000831e-03,3.356838234000000023e-05,9.999520202999999663e-01,-1.478806120000000085e-02,-7.509032803000000381e-04,4.612505006999999789e-04,-8.778762376000000256e-02,5.722485402000000027e-02,-4.969590474999999695e-04,-1.426061332999999966e-02,1.004834169999999994e-03,-6.839802149999999479e-04,-8.846939497000000374e-02,5.762614548000000170e-02,1.596876424999999985e-04,-2.725694247999999845e-04,1.391485434000000086e-04,-7.451803657000000310e-03,4.916107813000000215e-01,2.969596455999999884e-01,2.182757319000000040e-03,5.171886734999999735e-01,1.281400196000000115e-04,2.252285012000000090e-03,3.092769047000000124e-04,4.916406627000000085e-01,-2.969900127999999806e-01,-2.242327567000000025e-03,5.172333765000000083e-01,-1.307866377999999930e-04,2.249319633000000131e-03,-3.260204820000000246e-04
-2.255675463999999922e-02,-9.088202806999999355e-05,7.797567900999999857e-01,5.892303227999999747e-06,9.923393670999999458e-03,2.658790421000000067e-05,9.999507614999999516e-01,-1.508151335000000072e-02,-8.117679500999999990e-04,5.000382402000000392e-04,-8.765825354999999541e-02,5.519468224000000089e-02,-4.987841056000000446e-04,-1.440216964000000030e-02,1.048097490999999994e-03,-7.159532566999999821e-04,-8.863230778000000254e-02,5.569467603000000100e-02,1.475362015999999909e-04,-2.627848056000000221e-04,1.401719691000000059e-04,-8.393830996999999614e-03,4.891890300999999774e-01,2.953428484000000243e-01,2.372518696999999926e-03,5.212872441000000467e-01,1.531406532999999952e-04,3.126350436999999951e-03,3.845553479999999852e-04,4.892456131999999847e-01,-2.953636423000000066e-01,-2.428281169000000208e-03,5.213408466000000185e-01,-1.552940818999999867e-04,3.126243742999999971e-03,-4.016979483000000079e-04
-2.259711545000000002e-02,-9.079157177999999369e-05,7.791768851999999468e-01,8.396156790000000350e-06,1.003488991000000066e-02,9.373624993999999318e-06,9.999496490999999487e-01,-1.541083679999999921e-02,-8.580263348999999989e-04,5.519155697999999794e-04,-8.744253154999999389e-02,5.321939986000000233e-02,-5.036842669000000505e-04,-1.463558805999999948e-02,1.091920121000000080e-03,-7.321113913000000225e-04,-8.862529220999999791e-02,5.379642953000000200e-02,1.379542784999999994e-04,-2.363952915000000032e-04,1.465028254999999958e-04,-9.291536023000000755e-03,4.866245055000000264e-01,2.935156865999999920e-01,2.459842764999999824e-03,5.253472968000000298e-01,1.763681235000000107e-04,4.058540820000000431e-03,4.533109719999999735e-04,4.866981128999999795e-01,-2.935355319999999879e-01,-2.507196939999999877e-03,5.254103411999999640e-01,-1.785574653000000052e-04,4.062182438999999666e-03,-4.696457908000000077e-04
-2.265100155000000087e-02,-9.039161697000000072e-05,7.786635745000000108e-01,9.348701676000000530e-06,1.012630502999999939e-02,-1.274151993000000083e-05,9.999487274999999675e-01,-1.575185227999999910e-02,-8.933509234999999996e-04,6.095133598000000187e-04,-8.716164876000000172e-02,5.129571672000000221e-02,-5.114092626999999867e-04,-1.492025536999999971e-02,1.134440148000000073e-03,-7.383732659000000025e-04,-8.849044321000000546e-02,5.193237734000000216e-02,1.312782403000000038e-04,-2.037082742000000080e-04,1.563623197999999901e-04,-1.013948727000000063e-02,4.839752200999999920e-01,2.915046056000000219e-01,2.434004812999999816e-03,5.292684492000000462e-01,1.965722605999999952e-04,5.011029353000000068e-03,5.111528982000000144e-04,4.840569370999999732e-01,-2.915288978000000197e-01,-2.470466249000000027e-03,5.293413549000000051e-01,-1.991578968000000014e-04,5.018807965999999739e-03,-5.258611540999999848e-04
-2.271702914000000087e-02,-8.990058944000000013e-05,7.782122739000000289e-01,9.091491805999999401e-06,1.019799725999999927e-02,-3.722188778999999760e-05,9.999479983000000294e-01,-1.611818595999999978e-02,-9.194552996999999636e-04,6.708990828000000123e-04,-8.678832503000000198e-02,4.940569747000000261e-02,-5.196411799999999795e-04,-1.526066281000000059e-02,1.174799771999999977e-03,-7.394216569999999570e-04,-8.821251299000000545e-02,5.008755591999999868e-02,1.272034501999999958e-04,-1.703239658000000082e-04,1.673513258000000061e-04,-1.093726046000000063e-02,4.812958957999999843e-01,2.893357475000000179e-01,2.284301587000000123e-03,5.329510445999999790e-01,2.164830578999999875e-04,5.952265437000000409e-03,5.560215393000000244e-04,4.813782112000000168e-01,-2.893683056999999947e-01,-2.309084708000000083e-03,5.330345558000000317e-01,-2.197039196999999887e-04,5.964731979999999580e-03,-5.691490546999999770e-04
-2.279299397999999879e-02,-8.940003430999999548e-05,7.778177267000000450e-01,8.004871832000000530e-06,1.024728121999999957e-02,-6.145933248000000218e-05,9.999474932999999899e-01,-1.648592445999999892e-02,-9.386583794000000073e-04,7.318786276000000066e-04,-8.634811645999999896e-02,4.755240876999999866e-02,-5.280452614000000515e-04,-1.562348128000000044e-02,1.212265069000000072e-03,-7.378913762000000390e-04,-8.782964147999999804e-02,4.826762828000000227e-02,1.254576504000000131e-04,-1.405475734999999933e-04,1.784995491999999981e-04,-1.168343525999999966e-02,4.786237127999999896e-01,2.870297260999999933e-01,2.010244637000000063e-03,5.363447872000000061e-01,2.344374904000000055e-04,6.855612936000000240e-03,5.849307541999999773e-04,4.787009955000000039e-01,-2.870723483000000020e-01,-2.024139648999999895e-03,5.364388964999999843e-01,-2.384073608000000072e-04,6.872809001999999681e-03,-5.966348374999999810e-04
-2.287644121000000086e-02,-8.901921792999999681e-05,7.774749617999999751e-01,6.228324104000000344e-06,1.027762393999999933e-02,-8.304924905999999728e-05,9.999471803999999686e-01,-1.686521986999999986e-02,-9.520849172000000462e-04,7.901478544000000185e-04,-8.582909488999999892e-02,4.571856709000000213e-02,-5.361911118999999979e-04,-1.601034368000000055e-02,1.246303465999999910e-03,-7.381516983999999830e-04,-8.734111431999999620e-02,4.645630376999999867e-02,1.249241577000000027e-04,-1.165495485000000021e-04,1.908135418999999883e-04,-1.237631764999999953e-02,4.759944240000000271e-01,2.846072933000000083e-01,1.610953559999999968e-03,5.393915112999999595e-01,2.509961213000000131e-04,7.705376891000000235e-03,5.976480648999999735e-04,4.760628400999999954e-01,-2.846599075999999839e-01,-1.615718271999999926e-03,5.394939711999999776e-01,-2.556952789000000023e-04,7.726230976000000167e-03,-6.073759042999999583e-04
-2.296540457000000035e-02,-8.878999062000000398e-05,7.771793136000000324e-01,3.984573214000000387e-06,1.028791878999999951e-02,-1.012473434999999977e-04,9.999470727999999475e-01,-1.723622495000000018e-02,-9.610971186999999740e-04,8.438534948000000037e-04,-8.525658459000000355e-02,4.391017092999999899e-02,-5.439899863000000448e-04,-1.639702113999999891e-02,1.276831230999999917e-03,-7.406692438000000512e-04,-8.677879480000000312e-02,4.466121861999999831e-02,1.255094586999999878e-04,-9.899355346999999354e-05,2.037318536000000012e-04,-1.301873511000000046e-02,4.734291924999999845e-01,2.820847340000000036e-01,1.092345834999999907e-03,5.420786604999999758e-01,2.653815880000000077e-04,8.483764915000000656e-03,5.926279335000000405e-04,4.734863273000000095e-01,-2.821464394000000042e-01,-1.090113664999999921e-03,5.421871058999999660e-01,-2.707435908000000065e-04,8.507203879999999593e-03,-6.003764345000000115e-04
-2.305828394000000031e-02,-8.858278655999999359e-05,7.769265051000000533e-01,1.721335133000000007e-06,1.028340242999999966e-02,-1.161949360000000064e-04,9.999471176999999988e-01,-1.760984738999999896e-02,-9.666908898000000413e-04,8.956543940999999896e-04,-8.462689679000000298e-02,4.211904639999999866e-02,-5.517645785999999953e-04,-1.679212409999999989e-02,1.302233068000000025e-03,-7.480413828999999716e-04,-8.614252777000000472e-02,4.287295237000000175e-02,1.284028837000000117e-04,-8.690278128999999712e-05,2.164805599999999994e-04,-1.361410593999999932e-02,4.709510425999999805e-01,2.794799814000000215e-01,4.585314299999999942e-04,5.443767244999999644e-01,2.787302053999999966e-04,9.180610831000000222e-03,5.700198696000000325e-04,4.709961344999999966e-01,-2.795492482999999972e-01,-4.517542985000000118e-04,5.444891530000000035e-01,-2.844720178999999736e-04,9.205921525000000660e-03,-5.763284121000000412e-04
-2.315345825999999899e-02,-8.841503478999999564e-05,7.767125065000000106e-01,-4.476415085999999914e-07,1.026342755999999981e-02,-1.277230808999999933e-04,9.999473214999999859e-01,-1.796965492999999872e-02,-9.697414181000000265e-04,9.444703142999999685e-04,-8.396240837000000512e-02,4.035160254999999724e-02,-5.594215517999999486e-04,-1.717664313999999956e-02,1.322739591000000100e-03,-7.600761896000000255e-04,-8.545901783999999834e-02,4.109925784000000026e-02,1.333571037999999986e-04,-8.005243773000000483e-05,2.287618004999999869e-04,-1.416611501000000078e-02,4.685689062999999766e-01,2.768062795999999826e-01,-2.807695594999999817e-04,5.462987666999999936e-01,2.903123197000000155e-04,9.787686417999999500e-03,5.298089175999999914e-04,4.686020571000000245e-01,-2.768813464000000057e-01,2.898395877000000081e-04,5.464132913000000480e-01,-2.962471243999999834e-04,9.814115817000000630e-03,-5.352195459999999592e-04
-2.324977589999999844e-02,-8.831562684000000189e-05,7.765338668000000277e-01,-2.493888245999999884e-06,1.023121962999999982e-02,-1.363487646999999941e-04,9.999476503999999988e-01,-1.832559594000000153e-02,-9.695734615000000485e-04,9.932496555999999373e-04,-8.325425708000000480e-02,3.859850846000000002e-02,-5.678792674000000124e-04,-1.755835299999999877e-02,1.337749611000000000e-03,-7.796001594999999893e-04,-8.472390517000000232e-02,3.933244855000000290e-02,1.404987405999999961e-04,-7.774252496000000562e-05,2.404274072999999952e-04,-1.467702455999999982e-02,4.662963612000000091e-01,2.740799912999999921e-01,-1.117577511999999929e-03,5.478353314999999668e-01,3.010352771000000165e-04,1.030397077000000036e-02,4.734723900000000233e-04,4.663182566999999890e-01,-2.741590709000000237e-01,1.126720243000000005e-03,5.479501640999999701e-01,-3.067903335000000042e-04,1.033080477999999934e-02,-4.786266370000000106e-04
